,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
41062,41063,Yale POP_MASTER,ONB-024,,0,PJR-ONB-024,971,Dari,1,2160.269043,35.1966,69.4204,PJR,ONB,Kar,806,Onaba(Anawa),?????,Panjsher,??????,8
41063,41064,Yale POP_MASTER,ONB-026,,0,PJR-ONB-026,268,Dari,1,1725.610962,35.227,69.3659,PJR,ONB,Malikan,806,Onaba(Anawa),?????,Panjsher,??????,8
41064,41065,Yale POP_MASTER,ONB-027,,0,PJR-ONB-027,626,Dari,1,1761.562988,35.2307,69.3565,PJR,ONB,Miram Shah,806,Onaba(Anawa),?????,Panjsher,??????,8
41065,41066,Yale POP_MASTER,ONB-028,,0,PJR-ONB-028,219,Dari,1,1873.517944,35.2095,69.3623,PJR,ONB,Nal Ab,806,Onaba(Anawa),?????,Panjsher,??????,8
41066,41067,Yale POP_MASTER,ONB-029,,0,PJR-ONB-029,952,Dari,1,1883.432983,35.225,69.4085,PJR,ONB,Parsa,806,Onaba(Anawa),?????,Panjsher,??????,8
41067,41068,Yale POP_MASTER,ONB-031,,0,PJR-ONB-031,641,Dari,1,1765.562988,35.2249,69.3726,PJR,ONB,Qalacha,806,Onaba(Anawa),?????,Panjsher,??????,8
41068,41069,Yale POP_MASTER,ONB-032,,0,PJR-ONB-032,845,Dari,1,1771.786011,35.2349,69.3839,PJR,ONB,Sahib Zada,806,Onaba(Anawa),?????,Panjsher,??????,8
41069,41070,Yale POP_MASTER,ONB-033,,0,PJR-ONB-033,451,Dari,1,1811.088989,35.2184,69.3519,PJR,ONB,Sangen,806,Onaba(Anawa),?????,Panjsher,??????,8
41070,41071,Yale POP_MASTER,ONB-034,,0,PJR-ONB-034,101,Dari,1,1929.53894,35.2035,69.362,PJR,ONB,Saro,806,Onaba(Anawa),?????,Panjsher,??????,8
41071,41072,Yale POP_MASTER,ONB-037,,0,PJR-ONB-037,106,Dari,1,1840.380005,35.2291,69.4158,PJR,ONB,Tajekan,806,Onaba(Anawa),?????,Panjsher,??????,8
41072,41073,Yale POP_MASTER,ONB-038,,0,PJR-ONB-038,476,Dari,1,1799.375,35.2476,69.4118,PJR,ONB,Tawakh Khan Khail,806,Onaba(Anawa),?????,Panjsher,??????,8
41073,41074,Yale POP_MASTER,ONB-039,,0,PJR-ONB-039,957,Dari,1,1758.073975,35.2314,69.3774,PJR,ONB,Wonaba,806,Onaba(Anawa),?????,Panjsher,??????,8
41074,41075,Yale POP_MASTER,ONB-040,,0,PJR-ONB-040,105,Dari,1,2145.018066,35.191,69.3721,PJR,ONB,Zaman Khail,806,Onaba(Anawa),?????,Panjsher,??????,8
41075,41076,Yale POP_MASTER,ONB-043,District,1,PJR-ONB-043,3000,Dari,1,1747.083984,35.2298,69.3741,PJR,ONB,Onaba(anawa),806,Onaba(Anawa),?????,Panjsher,??????,8
